Resume,Similarity_Score
Resume1.txt,0.19181472689067142
Resume10.txt,0.19181472689067142
Resume2.txt,0.19181472689067142
Resume3.txt,0.19181472689067142
Resume4.txt,0.19181472689067142
Resume5.txt,0.19181472689067142
Resume6.txt,0.19181472689067142
Resume7.txt,0.19181472689067142
Resume8.txt,0.19181472689067142
Resume9.txt,0.19181472689067142
